,level_2,level_3,level_4,level_5,[LOGGING],RD81DL96_1,2,3,4
112,235.0,5.0,25.0,234.0,13303.0,11000.0,8953.0,7162.0,5627.0
113,243.0,6.0,25.0,243.0,23942.0,25479.0,27272.0,29321.0,31626.0
114,237.0,6.0,25.0,237.0,3600.0,7697.0,12050.0,16659.0,21524.0
115,229.0,7.0,25.0,228.0,11935.0,19872.0,28065.0,3746.0,12451.0
116,209.0,8.0,25.0,209.0,12334.0,24111.0,3376.0,15665.0,28210.0
117,209.0,9.0,25.0,207.0,28856.0,10425.0,25018.0,7099.0,22204.0
118,197.0,9.0,25.0,197.0,26951.0,12360.0,30793.0,16714.0,2891.0
119,179.0,9.0,25.0,180.0,17110.0,6359.0,28632.0,18393.0,8410.0
120,164.0,10.0,25.0,165.0,4960.0,29537.0,21602.0,13923.0,6500.0
121,190.0,10.0,25.0,189.0,25583.0,21232.0,17137.0,13298.0,9715.0
122,184.0,10.0,25.0,183.0,5502.0,4991.0,4736.0,4737.0,4994.0
123,188.0,10.0,25.0,186.0,10253.0,13582.0,17167.0,21008.0,25105.0
124,140.0,11.0,25.0,140.0,7831.0,13720.0,19865.0,26266.0,155.0
125,160.0,11.0,25.0,159.0,10278.0,20007.0,29992.0,7465.0,17962.0
126,217.0,11.0,25.0,217.0,4789.0,18358.0,32183.0,13496.0,27833.0
127,181.0,11.0,25.0,180.0,24132.0,8773.0,26438.0,11591.0,29768.0
128,163.0,11.0,25.0,161.0,31438.0,18639.0,6096.0,26577.0,14546.0
129,10.0,11.0,25.0,8.0,15709.0,6750.0,30815.0,22368.0,14177.0
130,19.0,11.0,25.0,19.0,24812.0,19693.0,14830.0,10223.0,5872.0
131,10.0,11.0,25.0,10.0,3446.0,887.0,31352.0,29305.0,27514.0
132,8.0,11.0,25.0,7.0,10245.0,11526.0,13063.0,14856.0,16905.0
133,7.0,11.0,25.0,8.0,9108.0,14229.0,19606.0,25239.0,31128.0
134,10.0,11.0,25.0,9.0,24606.0,32287.0,7456.0,15649.0,24098.0
135,7.0,11.0,25.0,7.0,21165.0,32686.0,11695.0,23728.0,3249.0
136,9.0,11.0,25.0,8.0,9788.0,25149.0,7998.0,23871.0,7232.0
137,7.0,11.0,25.0,7.0,29382.0,14535.0,32712.0,18377.0,4298.0
138,8.0,10.0,25.0,7.0,15701.0,4694.0,26711.0,16216.0,5977.0
139,8.0,10.0,25.0,8.0,26852.0,19685.0,12774.0,6119.0,32488.0
140,8.0,10.0,25.0,7.0,30067.0,26740.0,23669.0,20854.0,18295.0
141,9.0,10.0,25.0,7.0,25346.0,25859.0,26628.0,27653.0,28934.0
142,8.0,10.0,25.0,8.0,12689.0,17042.0,21651.0,26516.0,31637.0
143,9.0,10.0,25.0,7.0,20507.0,27420.0,1821.0,9246.0,16927.0
144,9.0,10.0,25.0,9.0,5546.0,16299.0,27308.0,5805.0,17326.0
145,7.0,10.0,25.0,7.0,11828.0,25141.0,5942.0,19767.0,1080.0
146,7.0,10.0,25.0,7.0,27331.0,11716.0,29125.0,14022.0,31943.0
147,8.0,10.0,25.0,7.0,2130.0,23123.0,11604.0,341.0,22102.0
148,8.0,10.0,25.0,8.0,1761.0,26594.0,18915.0,11492.0,4325.0
149,9.0,9.0,25.0,8.0,26224.0,22129.0,18290.0,14707.0,11380.0
150,8.0,9.0,25.0,7.0,9983.0,9728.0,9729.0,9986.0,10499.0
151,8.0,9.0,25.0,8.0,18574.0,22159.0,26000.0,30097.0,1682.0
152,10.0,9.0,25.0,9.0,19229.0,26654.0,1567.0,9504.0,17697.0
153,7.0,9.0,25.0,7.0,24999.0,2216.0,12457.0,22954.0,939.0
154,10.0,9.0,25.0,9.0,23350.0,4407.0,18488.0,57.0,14650.0
155,7.0,9.0,25.0,6.0,13765.0,31430.0,16583.0,1992.0,20425.0
156,8.0,9.0,25.0,7.0,29012.0,17749.0,6742.0,28759.0,18264.0
157,8.0,9.0,25.0,7.0,11742.0,3039.0,27360.0,19169.0,11234.0
158,9.0,9.0,25.0,8.0,24685.0,19822.0,15215.0,10864.0,6769.0
159,10.0,8.0,25.0,9.0,29692.0,28669.0,27902.0,27391.0,27136.0
160,8.0,8.0,25.0,9.0,26763.0,29580.0,32653.0,3214.0,6799.0
161,8.0,8.0,25.0,6.0,19221.0,24598.0,30231.0,3352.0,9497.0
162,8.0,8.0,25.0,8.0,13988.0,23205.0,32678.0,9639.0,19624.0
163,7.0,8.0,25.0,8.0,819.0,13876.0,27189.0,7990.0,21815.0
164,10.0,8.0,25.0,9.0,12482.0,29379.0,13764.0,31173.0,16070.0
165,7.0,8.0,25.0,7.0,16209.0,4178.0,25171.0,13652.0,2389.0
166,8.0,8.0,25.0,9.0,24027.0,14556.0,5341.0,29150.0,20447.0
167,9.0,8.0,25.0,7.0,25450.0,19819.0,14444.0,9325.0,4462.0
168,8.0,8.0,25.0,7.0,18937.0,17146.0,15611.0,14332.0,13309.0
169,8.0,8.0,25.0,7.0,4488.0,6537.0,8842.0,11403.0,14220.0
170,7.0,8.0,25.0,6.0,22034.0,26643.0,31508.0,3861.0,9238.0
171,183.0,8.0,25.0,184.0,5281.0,13730.0,22435.0,31396.0,7845.0
172,274.0,8.0,26.0,272.0,13360.0,25649.0,5426.0,18227.0,31284.0
173,27.0,9.0,27.0,26.0,13503.0,29632.0,13249.0,29890.0,14019.0
174,76.0,9.0,27.0,77.0,5710.0,25679.0,13136.0,849.0,21586.0
175,14.0,9.0,27.0,15.0,22749.0,13790.0,5087.0,29408.0,21217.0
176,11.0,8.0,27.0,11.0,28519.0,22120.0,15977.0,10090.0,4459.0
177,8.0,8.0,27.0,9.0,10486.0,7927.0,5624.0,3577.0,1786.0
178,32.0,8.0,27.0,31.0,17285.0,18566.0,20103.0,21896.0,23945.0
179,201.0,8.0,27.0,201.0,16148.0,21269.0,26646.0,32279.0,5400.0
180,203.0,9.0,27.0,202.0,31646.0,6559.0,14496.0,22689.0,31138.0
181,186.0,9.0,27.0,186.0,28205.0,6958.0,18735.0,30768.0,10289.0
182,178.0,9.0,27.0,177.0,16828.0,32189.0,15038.0,30911.0,14272.0
183,195.0,10.0,27.0,193.0,30283.0,16716.0,3405.0,23118.0,10319.0
184,228.0,10.0,27.0,227.0,3034.0,26075.0,16604.0,7389.0,31198.0
185,175.0,10.0,27.0,174.0,1124.0,26725.0,19814.0,13159.0,6760.0
186,170.0,11.0,27.0,169.0,4339.0,1012.0,30709.0,27894.0,25335.0
187,257.0,11.0,27.0,256.0,32386.0,131.0,900.0,1925.0,3206.0
188,209.0,11.0,27.0,206.0,19729.0,24082.0,28691.0,788.0,5909.0
189,178.0,12.0,27.0,179.0,27547.0,1692.0,8861.0,16286.0,23967.0
190,242.0,12.0,27.0,240.0,12586.0,23339.0,1580.0,12845.0,24366.0
191,252.0,12.0,27.0,252.0,22457.0,4282.0,19131.0,1468.0,16829.0
192,163.0,12.0,27.0,162.0,24392.0,10057.0,28746.0,14923.0,1356.0
193,218.0,12.0,27.0,217.0,9170.0,30163.0,18644.0,7381.0,29142.0
194,266.0,13.0,29.0,266.0,8801.0,866.0,25955.0,18532.0,11365.0
195,88.0,13.0,29.0,86.0,496.0,29169.0,25330.0,21747.0,18420.0
196,0.0,13.0,29.0,1.0,17023.0,16768.0,16769.0,17026.0,17539.0
197,17.0,13.0,29.0,18.0,11529.0,13834.0,16395.0,19212.0,22285.0
198,8.0,13.0,29.0,7.0,25752.0,31897.0,5530.0,12187.0,19100.0
199,8.0,13.0,29.0,8.0,32039.0,9256.0,19497.0,29994.0,7979.0
200,9.0,13.0,29.0,9.0,30390.0,11447.0,25528.0,7097.0,21690.0
201,7.0,13.0,29.0,8.0,1856.0,18241.0,2114.0,19011.0,3396.0
202,9.0,12.0,29.0,11.0,30671.0,18128.0,5841.0,26578.0,14803.0
203,6.0,12.0,29.0,4.0,18782.0,10079.0,1632.0,26209.0,18274.0
204,11.0,12.0,29.0,2.0,31725.0,26862.0,22255.0,17904.0,13809.0
205,20.0,12.0,29.0,17.0,3964.0,2941.0,2174.0,1663.0,1408.0
206,21.0,12.0,29.0,19.0,23558.0,25095.0,26888.0,28937.0,31242.0
207,21.0,12.0,29.0,20.0,26261.0,31638.0,4503.0,10392.0,16537.0
208,22.0,12.0,29.0,21.0,21028.0,30245.0,6950.0,16679.0,26664.0
209,16.0,12.0,29.0,12.0,7859.0,20916.0,1461.0,15030.0,28855.0
210,17.0,11.0,29.0,14.0,19522.0,3651.0,20804.0,5445.0,23110.0
211,16.0,11.0,29.0,14.0,23249.0,11218.0,32211.0,20692.0,9429.0
212,19.0,11.0,29.0,18.0,31067.0,21596.0,12381.0,3422.0,27487.0
213,20.0,11.0,29.0,18.0,32490.0,26859.0,21484.0,16365.0,11502.0
214,20.0,11.0,29.0,17.0,25977.0,24186.0,22651.0,21372.0,20349.0
215,20.0,11.0,29.0,19.0,5123.0,5892.0,6917.0,8198.0,9735.0
216,20.0,11.0,29.0,20.0,29074.0,915.0,5780.0,10901.0,16278.0
217,17.0,11.0,29.0,13.0,12321.0,20770.0,29475.0,5668.0,14885.0
218,16.0,11.0,29.0,15.0,28331.0,6572.0,17837.0,29358.0,8367.0
219,17.0,11.0,29.0,15.0,9274.0,24123.0,6460.0,21821.0,4670.0
220,19.0,10.0,29.0,16.0,15049.0,970.0,19915.0,6348.0,25805.0
221,18.0,10.0,29.0,16.0,2387.0,23636.0,12373.0,1366.0,23383.0
222,20.0,10.0,29.0,18.0,5858.0,30947.0,23524.0,16357.0,9446.0
223,23.0,10.0,29.0,21.0,1393.0,30322.0,26739.0,23412.0,20341.0
224,21.0,10.0,29.0,19.0,21760.0,21761.0,22018.0,22531.0,23300.0
225,16.0,10.0,29.0,13.0,1423.0,5264.0,9361.0,13714.0,18323.0
226,16.0,10.0,29.0,14.0,5918.0,13599.0,21536.0,29729.0,5410.0
227,18.0,10.0,29.0,16.0,2477.0,13998.0,25775.0,5040.0,17329.0
228,19.0,10.0,29.0,17.0,16439.0,30520.0,12089.0,26682.0,8763.0
229,18.0,10.0,29.0,16.0,10694.0,28615.0,14024.0,32457.0,18378.0
230,19.0,9.0,29.0,19.0,29781.0,18774.0,8023.0,30296.0,20057.0
231,21.0,9.0,29.0,19.0,15071.0,6624.0,31201.0,23266.0,15587.0
232,21.0,9.0,29.0,21.0,31854.0,27247.0,22896.0,18801.0,14962.0
233,16.0,9.0,29.0,14.0,7933.0,7166.0,6655.0,6400.0,6401.0
234,16.0,9.0,29.0,14.0,8844.0,11917.0,15246.0,18831.0,22672.0
235,17.0,9.0,29.0,15.0,1819.0,8732.0,15901.0,23326.0,31007.0
236,19.0,9.0,29.0,16.0,19626.0,30379.0,8620.0,19885.0,31406.0
237,20.0,9.0,29.0,18.0,29497.0,11322.0,26171.0,8508.0,23869.0
238,20.0,9.0,29.0,19.0,31432.0,17097.0,3018.0,21963.0,8396.0
239,18.0,9.0,29.0,19.0,16210.0,4435.0,25684.0,14421.0,3414.0
240,20.0,8.0,29.0,20.0,15841.0,7906.0,227.0,25572.0,18405.0
241,16.0,8.0,29.0,12.0,7536.0,3441.0,32370.0,28787.0,25460.0
242,18.0,8.0,29.0,14.0,24063.0,23808.0,23809.0,24066.0,24579.0
243,18.0,8.0,29.0,17.0,32654.0,3471.0,7312.0,11409.0,15762.0
244,18.0,8.0,29.0,15.0,541.0,7966.0,15647.0,23584.0,31777.0
245,19.0,8.0,29.0,18.0,6311.0,16296.0,26537.0,4266.0,15019.0
246,20.0,8.0,29.0,18.0,4662.0,18487.0,32568.0,14137.0,28730.0
247,20.0,8.0,29.0,20.0,27845.0,12742.0,30663.0,16072.0,1737.0
248,22.0,8.0,29.0,20.0,4943.0,25168.0,12881.0,850.0,21843.0
249,15.0,8.0,29.0,12.0,25822.0,17119.0,8672.0,481.0,25314.0
250,18.0,8.0,29.0,14.0,5997.0,1134.0,29295.0,24944.0,20849.0
251,17.0,8.0,29.0,13.0,19959.0,17656.0,15609.0,13818.0,12283.0
252,19.0,8.0,29.0,17.0,30598.0,32135.0,1160.0,3209.0,5514.0
253,20.0,7.0,29.0,18.0,533.0,5910.0,11543.0,17432.0,23577.0
254,20.0,7.0,29.0,17.0,28068.0,4517.0,13990.0,23719.0,936.0
255,21.0,7.0,29.0,19.0,18990.0,30767.0,10032.0,22321.0,2098.0
256,21.0,7.0,29.0,20.0,11453.0,27070.0,10175.0,26304.0,9921.0
257,16.0,7.0,29.0,13.0,839.0,19016.0,4681.0,23370.0,9547.0
258,17.0,7.0,29.0,15.0,23766.0,13015.0,2520.0,25049.0,15066.0
259,17.0,7.0,29.0,14.0,5989.0,31846.0,25191.0,18792.0,12649.0
260,18.0,7.0,29.0,16.0,13044.0,9973.0,7158.0,4599.0,2296.0
261,20.0,7.0,29.0,16.0,12163.0,12932.0,13957.0,15238.0,16775.0
262,20.0,7.0,29.0,18.0,3346.0,7955.0,12820.0,17941.0,23318.0
263,21.0,7.0,29.0,21.0,19361.0,27810.0,3747.0,12708.0,21925.0
264,21.0,7.0,29.0,19.0,2603.0,13612.0,24877.0,3630.0,15407.0
265,17.0,7.0,29.0,14.0,16314.0,31163.0,13500.0,28861.0,11710.0
266,16.0,6.0,29.0,13.0,22089.0,8010.0,26955.0,13388.0,77.0
267,19.0,6.0,29.0,16.0,19928.0,9689.0,32474.0,22747.0,13276.0
268,19.0,6.0,29.0,17.0,9831.0,3432.0,30057.0,24170.0,18539.0
269,17.0,6.0,29.0,17.0,24566.0,22007.0,19704.0,17657.0,15866.0
270,20.0,6.0,29.0,19.0,31365.0,32646.0,1415.0,3208.0,5257.0
271,21.0,6.0,29.0,20.0,30228.0,2581.0,7958.0,13591.0,19480.0
272,16.0,6.0,29.0,12.0,21155.0,30116.0,6565.0,16038.0,25767.0
273,16.0,6.0,29.0,14.0,9517.0,21038.0,47.0,12080.0,24369.0
274,16.0,6.0,29.0,14.0,30908.0,13501.0,29118.0,12223.0,28352.0
275,17.0,6.0,29.0,15.0,17734.0,2887.0,21064.0,6729.0,25418.0
276,17.0,6.0,29.0,16.0,4053.0,25814.0,15063.0,4568.0,27097.0
277,20.0,6.0,29.0,17.0,15204.0,8037.0,1126.0,27239.0,20840.0
278,20.0,6.0,29.0,19.0,6126.0,1519.0,29936.0,25841.0,22002.0
279,20.0,6.0,29.0,19.0,14973.0,14206.0,13695.0,13440.0,13441.0
280,21.0,6.0,29.0,20.0,4359.0,6152.0,8201.0,10506.0,13067.0
281,15.0,6.0,29.0,12.0,10902.0,16535.0,22424.0,28569.0,2202.0
282,17.0,6.0,29.0,14.0,9509.0,18982.0,28711.0,5928.0,16169.0
283,18.0,6.0,29.0,16.0,2991.0,15024.0,27313.0,7090.0,19891.0
284,18.0,6.0,29.0,16.0,32062.0,15167.0,31296.0,14913.0,31554.0
285,20.0,5.0,29.0,18.0,20429.0,7374.0,27343.0,14800.0,2513.0
286,20.0,5.0,29.0,18.0,860.0,24413.0,15454.0,6751.0,31072.0
287,21.0,5.0,29.0,20.0,6123.0,748.0,28397.0,23534.0,18927.0
288,21.0,5.0,29.0,20.0,14965.0,12150.0,9591.0,7288.0,5241.0
289,14.0,5.0,29.0,12.0,17924.0,18949.0,20230.0,21767.0,23560.0
290,18.0,5.0,29.0,14.0,12947.0,17812.0,22933.0,28310.0,1175.0
291,18.0,5.0,29.0,14.0,34.0,8739.0,17700.0,26917.0,3622.0
292,18.0,5.0,29.0,17.0,18604.0,29869.0,8622.0,20399.0,32432.0
293,20.0,5.0,29.0,18.0,3387.0,18492.0,1085.0,16702.0,32575.0
294,19.0,5.0,29.0,17.0,13002.0,31947.0,18380.0,5069.0,24782.0
295,22.0,5.0,29.0,20.0,14681.0,4698.0,27739.0,18268.0,9053.0
296,22.0,5.0,29.0,20.0,10211.0,2788.0,28389.0,21478.0,14823.0
297,16.0,5.0,29.0,13.0,9586.0,6003.0,2676.0,32373.0,29558.0
298,18.0,5.0,29.0,15.0,3580.0,2557.0,1790.0,1279.0,1024.0
299,17.0,5.0,29.0,15.0,651.0,3468.0,6541.0,9870.0,13455.0
300,20.0,5.0,29.0,17.0,22554.0,29211.0,3356.0,10525.0,17950.0
301,19.0,5.0,29.0,16.0,20644.0,29861.0,6566.0,16295.0,26280.0
302,20.0,5.0,29.0,20.0,7475.0,20532.0,1077.0,14646.0,28471.0
303,21.0,5.0,29.0,31.0,19138.0,3267.0,20420.0,5061.0,22726.0
304,17.0,5.0,29.0,36.0,22865.0,10834.0,31827.0,20308.0,9045.0
305,-20.0,4.0,29.0,0.0,30683.0,21212.0,11997.0,3038.0,27103.0
306,-14.0,4.0,29.0,3.0,32106.0,26475.0,21100.0,15981.0,11118.0
307,-10.0,4.0,29.0,-4.0,25593.0,23802.0,22267.0,20988.0,19965.0
308,-10.0,4.0,29.0,-6.0,11144.0,13193.0,15498.0,18059.0,20876.0
309,-12.0,4.0,29.0,-8.0,28690.0,531.0,5396.0,10517.0,15894.0
310,-11.0,4.0,29.0,-7.0,11937.0,20386.0,29091.0,5284.0,14501.0
311,-11.0,4.0,29.0,-6.0,20016.0,32305.0,12082.0,24883.0,5172.0
312,-11.0,4.0,29.0,-7.0,20159.0,3520.0,19905.0,3778.0,20675.0
313,-10.0,4.0,29.0,-9.0,12366.0,32335.0,19792.0,7505.0,28242.0
314,-11.0,4.0,29.0,-8.0,12504.0,2265.0,25050.0,15323.0,5852.0
315,-11.0,4.0,29.0,-8.0,2407.0,28776.0,22633.0,16746.0,11115.0
316,-11.0,4.0,29.0,-8.0,17142.0,14583.0,12280.0,10233.0,8442.0
317,-10.0,4.0,29.0,-7.0,23941.0,25222.0,26759.0,28552.0,30601.0
318,-11.0,4.0,29.0,-6.0,22804.0,27925.0,534.0,6167.0,12056.0
319,-12.0,4.0,29.0,-7.0,13731.0,22692.0,31909.0,8614.0,18343.0
320,-12.0,4.0,29.0,-7.0,2093.0,13614.0,25391.0,4656.0,16945.0
321,-11.0,4.0,29.0,-9.0,23484.0,6077.0,21694.0,4799.0,20928.0
322,-10.0,4.0,29.0,-8.0,4171.0,23372.0,10061.0,29774.0,16975.0
323,-9.0,4.0,29.0,-7.0,29397.0,18390.0,7639.0,29912.0,19673.0
324,-10.0,4.0,29.0,-7.0,7780.0,613.0,26470.0,19815.0,13416.0
325,-9.0,4.0,29.0,-7.0,10995.0,7668.0,4597.0,1782.0,31991.0
326,-10.0,4.0,29.0,-6.0,6274.0,6787.0,7556.0,8581.0,9862.0
327,-11.0,4.0,29.0,-7.0,8460.0,11533.0,14862.0,18447.0,22288.0
328,-12.0,4.0,29.0,-7.0,1435.0,8348.0,15517.0,22942.0,30623.0
329,-11.0,4.0,29.0,-9.0,19242.0,29995.0,8236.0,19501.0,31022.0
330,-10.0,4.0,29.0,-9.0,29113.0,10938.0,25787.0,8124.0,23485.0
331,-11.0,4.0,29.0,-7.0,8259.0,25412.0,10053.0,27718.0,12871.0
332,-10.0,4.0,29.0,-6.0,15826.0,4051.0,25300.0,14037.0,3030.0
333,-10.0,3.0,29.0,-6.0,15457.0,7522.0,32611.0,25188.0,18021.0
334,-11.0,3.0,29.0,-8.0,7152.0,3057.0,31986.0,28403.0,25076.0
335,-10.0,3.0,29.0,-7.0,28794.0,27259.0,25980.0,24957.0,24190.0
336,-12.0,3.0,29.0,-7.0,18185.0,20490.0,23051.0,25868.0,28941.0
337,-11.0,3.0,29.0,-9.0,32408.0,5785.0,12186.0,18843.0,25756.0
338,-10.0,3.0,29.0,-8.0,5927.0,15912.0,26153.0,3882.0,14635.0
339,-11.0,3.0,29.0,-8.0,4278.0,18103.0,32184.0,13753.0,28346.0
340,-10.0,3.0,29.0,-7.0,27461.0,12358.0,30279.0,15688.0,1353.0
341,-10.0,3.0,29.0,-7.0,4559.0,24784.0,12497.0,466.0,21459.0
342,-10.0,3.0,29.0,-6.0,25438.0,16735.0,8288.0,97.0,24930.0
343,-10.0,3.0,29.0,-6.0,5613.0,750.0,28911.0,24560.0,20465.0
344,-13.0,3.0,1.0,-10.0,10620.0,9597.0,8830.0,8319.0,8064.0
345,-11.0,3.0,2.0,-10.0,7691.0,10508.0,13581.0,16910.0,20495.0
346,-10.0,3.0,2.0,-8.0,149.0,5526.0,11159.0,17048.0,23193.0
347,-10.0,3.0,2.0,-7.0,27684.0,4133.0,13606.0,23335.0,552.0
348,-10.0,3.0,2.0,-6.0,14515.0,27572.0,8117.0,21686.0,2743.0
349,-10.0,3.0,2.0,-7.0,11069.0,26686.0,9791.0,25920.0,9537.0
350,-11.0,3.0,2.0,-7.0,28364.0,15053.0,1998.0,21967.0,9424.0
351,-12.0,3.0,2.0,-7.0,4955.0,28252.0,19037.0,10078.0,1375.0
352,-11.0,3.0,2.0,-7.0,5605.0,31462.0,24807.0,18408.0,12265.0
353,-9.0,3.0,2.0,-9.0,12660.0,9589.0,6774.0,4215.0,1912.0
354,-10.0,3.0,2.0,-8.0,11779.0,12548.0,13573.0,14854.0,16391.0
355,-10.0,3.0,2.0,-8.0,2962.0,7571.0,12436.0,17557.0,22934.0
356,-9.0,3.0,2.0,-7.0,18977.0,27426.0,3363.0,12324.0,21541.0
357,-11.0,3.0,2.0,-7.0,2219.0,13228.0,24493.0,3246.0,15023.0
358,-11.0,3.0,2.0,-6.0,15930.0,30779.0,13116.0,28477.0,11326.0
359,-11.0,3.0,2.0,-7.0,21705.0,7626.0,26571.0,13004.0,32461.0
360,-11.0,3.0,2.0,-6.0,19544.0,9305.0,32090.0,22363.0,12892.0
361,-10.0,3.0,2.0,-9.0,12514.0,4835.0,30180.0,23013.0,16102.0
362,-10.0,3.0,2.0,-8.0,8049.0,4210.0,627.0,30068.0,26997.0
363,-10.0,3.0,2.0,-7.0,28416.0,28417.0,28674.0,29187.0,29956.0
364,-12.0,3.0,2.0,-8.0,25482.0,28043.0,30860.0,1165.0,4494.0
365,-11.0,3.0,2.0,-7.0,10777.0,17178.0,23835.0,30748.0,5149.0
366,-11.0,3.0,2.0,-6.0,6307.0,15268.0,24485.0,1190.0,10919.0
367,-10.0,3.0,2.0,-6.0,22066.0,2099.0,15156.0,28469.0,9270.0
368,-12.0,3.0,2.0,-7.0,29889.0,13762.0,30659.0,15044.0,32453.0
369,-11.0,3.0,2.0,-8.0,29776.0,17489.0,5458.0,26451.0,14932.0
370,-10.0,3.0,2.0,-9.0,21727.0,13280.0,5089.0,29922.0,22243.0
371,-11.0,3.0,2.0,-8.0,32617.0,26730.0,21099.0,15724.0,10605.0
372,-11.0,3.0,2.0,-7.0,22264.0,20217.0,18426.0,16891.0,15612.0
373,-10.0,3.0,2.0,-6.0,3975.0,5768.0,7817.0,10122.0,12683.0
374,-11.0,3.0,2.0,-7.0,10518.0,16151.0,22040.0,28185.0,1818.0
375,-11.0,2.0,2.0,-7.0,9125.0,18598.0,28327.0,5544.0,15785.0
376,-11.0,2.0,2.0,-7.0,2607.0,14640.0,26929.0,6706.0,19507.0
377,-9.0,2.0,2.0,-9.0,31678.0,14783.0,30912.0,14529.0,31170.0
378,-9.0,2.0,2.0,-8.0,20045.0,6990.0,26959.0,14416.0,2129.0
379,-11.0,2.0,2.0,-8.0,17623.0,7128.0,29657.0,19674.0,9947.0
380,-11.0,2.0,2.0,-7.0,3686.0,29799.0,23400.0,17257.0,11370.0
381,-11.0,2.0,2.0,-7.0,14581.0,11766.0,9207.0,6904.0,4857.0
382,-11.0,2.0,2.0,-6.0,17540.0,18565.0,19846.0,21383.0,23176.0
383,-11.0,2.0,2.0,-6.0,12563.0,17428.0,22549.0,27926.0,791.0
384,-11.0,2.0,2.0,-8.0,25501.0,158.0,7839.0,15776.0,23969.0
385,-10.0,2.0,2.0,-10.0,18220.0,29485.0,8238.0,20015.0,32048.0
386,-10.0,2.0,2.0,-8.0,3003.0,18108.0,701.0,16318.0,32191.0
387,-11.0,2.0,2.0,-7.0,12618.0,31563.0,17996.0,4685.0,24398.0
388,-10.0,2.0,2.0,-7.0,14297.0,4314.0,27355.0,17884.0,8669.0
389,-11.0,2.0,2.0,-7.0,8040.0,1897.0,28778.0,23147.0,17772.0
390,-11.0,2.0,2.0,-6.0,9202.0,5619.0,2292.0,31989.0,29174.0
391,-11.0,2.0,2.0,-8.0,641.0,898.0,1411.0,2180.0,3205.0
392,-23.0,2.0,2.0,-36.0,16912.0,21009.0,25362.0,29971.0,2068.0
1,-14.0,2.0,2.0,-14.0,23590.0,551.0,10536.0,20777.0,31274.0
2,0.0,2.0,2.0,-3.0,19632.0,31921.0,11698.0,24499.0,4788.0
3,7.0,2.0,2.0,5.0,19775.0,3136.0,19521.0,3394.0,20291.0
4,14.0,2.0,2.0,13.0,14281.0,202.0,19147.0,5580.0,25037.0
5,9.0,2.0,2.0,9.0,12120.0,1881.0,24666.0,14939.0,5468.0
6,4.0,2.0,2.0,4.0,2023.0,28392.0,22249.0,16362.0,10731.0
7,9.0,2.0,2.0,8.0,16758.0,14199.0,11896.0,9849.0,8058.0
8,8.0,2.0,2.0,7.0,20992.0,20993.0,21250.0,21763.0,22532.0
9,8.0,2.0,2.0,9.0,655.0,4496.0,8593.0,12946.0,17555.0
10,5.0,2.0,2.0,4.0,5150.0,12831.0,20768.0,28961.0,4642.0
11,9.0,2.0,2.0,8.0,1709.0,13230.0,25007.0,4272.0,16561.0
12,8.0,2.0,2.0,7.0,23100.0,5693.0,21310.0,4415.0,20544.0
13,9.0,2.0,2.0,8.0,9926.0,27847.0,13256.0,31689.0,17610.0
14,5.0,2.0,2.0,5.0,29013.0,18006.0,7255.0,29528.0,19289.0
15,8.0,2.0,2.0,11.0,7396.0,229.0,26086.0,19431.0,13032.0
16,7.0,2.0,2.0,6.0,10611.0,7284.0,4213.0,1398.0,31607.0
17,8.0,2.0,2.0,9.0,5890.0,6403.0,7172.0,8197.0,9478.0
18,4.0,2.0,2.0,3.0,8076.0,11149.0,14478.0,18063.0,21904.0
19,9.0,2.0,2.0,10.0,1051.0,7964.0,15133.0,22558.0,30239.0
20,9.0,2.0,2.0,9.0,18858.0,29611.0,7852.0,19117.0,30638.0
21,8.0,2.0,2.0,9.0,25140.0,5685.0,19254.0,311.0,14392.0
22,5.0,2.0,2.0,5.0,7875.0,25028.0,9669.0,27334.0,12487.0
23,9.0,2.0,2.0,10.0,12621.0,32334.0,19535.0,6992.0,27473.0
24,8.0,2.0,2.0,6.0,25820.0,16605.0,7646.0,31711.0,23264.0
25,9.0,2.0,2.0,10.0,31083.0,25708.0,20589.0,15726.0,11119.0
26,4.0,2.0,2.0,4.0,7157.0,4342.0,1783.0,32248.0,30201.0
27,8.0,2.0,2.0,9.0,10116.0,11141.0,12422.0,13959.0,15752.0
28,8.0,2.0,2.0,9.0,5139.0,10004.0,15125.0,20502.0,26135.0
29,8.0,2.0,2.0,10.0,18077.0,25502.0,415.0,8352.0,16545.0
30,10.0,2.0,2.0,7.0,10796.0,22061.0,814.0,12591.0,24624.0
31,10.0,2.0,2.0,10.0,28347.0,10684.0,26045.0,8894.0,24767.0
32,10.0,2.0,2.0,8.0,12613.0,30278.0,15431.0,840.0,19273.0
33,12.0,2.0,2.0,13.0,27860.0,16597.0,5590.0,27607.0,17112.0
34,12.0,2.0,2.0,12.0,2403.0,27748.0,20581.0,13670.0,7015.0
35,26.0,2.0,2.0,28.0,23533.0,18670.0,14063.0,9712.0,5617.0
36,74.0,2.0,5.0,77.0,28540.0,27517.0,26750.0,26239.0,25984.0
37,163.0,2.0,14.0,164.0,25611.0,28428.0,31501.0,2062.0,5647.0
38,187.0,3.0,25.0,187.0,18069.0,23446.0,29079.0,2200.0,8345.0
39,186.0,4.0,25.0,185.0,12836.0,22053.0,31526.0,8487.0,18472.0
40,195.0,5.0,25.0,194.0,32435.0,12724.0,26037.0,6838.0,20663.0
